t,tpcc_warehouse_count,tpcc_warehouse_affinity,run_until_tx,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
176,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,201.43,13201009,100,0,0,0,13.26,1021060516298558,124869,0,0,13.45,7.08,6,0,16262737,99234,36530,0,0,0,97602,0,1420471
176,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,438.67,28748486,20.63,9.19,70.18,47.79,5.87,345420212238481,203213,26913,26914,1,18.02,19,2316.49,2004,164804,163826,16.06,15191,2308.35,150697,17.63,2246166
176,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,294.4,19293694,48.32,4.51,47.18,34.82,7.46,486304560234928,248971,22708,22708,1,19.2,19,1018.63,2341610,198015,111891,8.52,5575,1018.52,161313,4.81,2293377
177,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,270.02,17695800,9.5,4.16,86.34,71.51,3.31,288887039468487,137325,67890,67890,1,19.36,18,1415.78,1830784,109263,108859,9.74,2925,1415.78,92257,6.63,1375783
177,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,201.96,13235926,100,0,0,0,13.37,1283686489497090,123244,0,0,13.22,7.3,6,0,16360944,98078,36713,0,0,0,97228,0,1418774
177,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,440.92,28895991,22.13,9.32,68.55,45.73,6.06,7206111470125.06,213679,26521,26521,1,18.03,19,2319.75,2023,173357,172340,16.4,16656,2312.39,150858,17.37,2250528
177,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,295.29,19352238,50.04,4.49,45.47,33.51,7.72,254441569020609,282548,20677,20677,1.06,19.53,18,1072.91,1290388,225603,127693,8.35,5641,1072.77,157278,5.21,2266792
178,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,271.4,17786388,9.09,4.16,86.75,71.96,3.19,507007176739483,131102,68473,68473,1,19.36,18,1419.7,1854023,104423,104048,9.73,2997,1419.7,92556,6.44,1381198
178,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,202.5,13271182,100,0,0,0,13.38,1162860778326177,124299,0,0,12.99,7.52,7,0,16303207,98620,37205,0,0,0,97671,0,1419808
178,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,443.15,29042350,24.02,9.6,66.38,43.61,6.14,432124893865646,215193,23780,23780,1,18.05,19,2294.87,1906,174182,173173,16.35,21817,2287.25,149715,17.97,2230252
178,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,297.48,19495528,0,0,100,0,0,-183077.68,41478,47834,47834,1,18.74,18,2089.72,1012788,32876,18709,0,10611,2089.43,160499,5.34,2294611
179,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,272.79,17877705,9.48,4.21,86.31,71.12,3.31,392478506726099,134374,70619,70618,1,19.37,18,1430.57,2171081,107111,106723,9.95,2919,1430.57,93316,6.27,1391914
179,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,202.99,13303185,100,0,0,0,13.51,2041995342767323,132758,0,0,12.78,7.76,7,0,16382103,105531,40311,0,0,0,98082,0,1420567
179,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,445.41,29190395,24.66,9.49,65.85,43.03,6.18,36343351141411.1,213162,15844,15843,1,18.05,19,2327.12,1134,172620,171583,16.49,19900,2319.1,151404,17.37,2255128
179,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,297.86,19520688,71.3,2.6,26.1,19.23,10.68,321169358985268,381810,12690,12690,1.08,19.54,18,597.25,1628616,305247,172850,4.78,3087,597.17,157396,5.15,2271436
180,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,274.18,17968513,9.85,4.28,85.87,70.12,3.46,348265102900341,135720,73530,73531,1,19.4,18,1423.37,2786466,108360,107967,10.33,2859,1423.37,92793,6.07,1382198
180,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,203.47,13334456,100,0,0,0,13.48,1749393248422607,134572,0,0,12.57,8.01,7,0,15990829,106808,41459,0,0,0,97490,0,1416395
180,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,447.67,29338305,23.54,9.48,66.98,44.22,5.87,217591278001964,207613,19634,19635,0.99,18.03,19,2314.62,1472,168029,167018,16.27,17493,2305.98,151288,17.43,2253734
180,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,300.01,19661224,8.92,7.82,83.25,60.97,1.56,246753337994548,50903,53054,53054,1,18.82,19,1997.88,1168539,40541,22973,15.2,9132,1997.38,161051,5.52,2294867
181,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,275.57,18059614,9.09,4.25,86.66,70.97,3.19,206808453976799,125009,72369,72369,1,19.37,18,1428.14,2748632,99742,99385,10.26,3039,1428.14,93080,6.85,1387518
181,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,204,13369038,100,0,0,0,13.5,357360392773131,129167,0,0,12.35,8.25,7,0,16176326,102385,40096,0,0,0,97799,0,1419317
181,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,449.94,29487142,23.59,9.57,66.83,43.43,5.94,157071150978605,209006,23182,23182,1,18,19,2357.42,1657,169548,168549,16.59,17797,2348.32,152228,17.38,2268046
181,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,300.93,19721740,43.22,4.74,52.04,38.88,6.62,405249448803077,261175,30234,30234,1.14,19.01,18,1274.46,161878,209770,118499,9.13,5771,1274.12,152713,5.6,2223969
182,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,276.95,18150497,8.58,4.22,87.2,71.96,2.96,443902347752588,118641,67963,67963,1,19.31,18,1424.49,2137680,94375,94017,9.88,3285,1424.49,92848,6.4,1384411
182,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,204.53,13404237,100,0,0,0,13.69,478074172203460,128499,0,0,12.11,8.49,7,0,17593405,101940,40180,0,0,0,97861,0,1420162
182,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,452.2,29635387,25.46,9.61,64.93,41.86,6.09,117801729998162,210398,19711,19711,1,17.99,19,2323.75,1393,170559,169531,16.5,18521,2315.62,151592,18.08,2259344
182,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,302.17,19803038,47.65,4.39,47.96,35.96,7.56,476014928032838,235279,21926,21926,0.99,19.24,19,935.21,2834151,187042,106770,8.27,4643,934.96,162802,5.06,2299808
183,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,278.34,18241325,9.75,4.14,86.11,70.68,3.29,421841583225730,133893,69005,69005,1,19.33,18,1423.27,2103426,106463,106043,9.92,2981,1423.27,92815,6.13,1386306
183,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,205.04,13437807,100,0,0,0,13.64,2333590717674102,131311,0,0,11.89,8.74,8,0,17137296,104546,41402,0,0,0,97632,0,1416145
183,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,454.47,29784105,23.83,9.5,66.67,43.52,6.06,90030633788627.9,211173,20052,20052,1,17.97,19,2343.75,1409,171254,170247,16.47,18553,2334.43,152104,17.68,2266110
183,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,303.35,19880059,39.98,5.54,54.48,39.99,6.07,120608559694357,227874,24418,24418,1.06,19.29,18,1369.93,476833,182198,103324,10.19,7564,1369.51,157198,5.49,2265439
184,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,279.73,18332448,8.69,4.11,87.2,72.2,2.97,355441377154747,120431,66621,66621,1,19.28,18,1428.61,1697649,96128,95747,9.65,3156,1428.61,93073,7.04,1385057
184,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,205.65,13477394,100,0,0,0,13.72,1768341338235356,121593,0,0,11.64,8.97,8,0,17097189,96322,38996,0,0,0,97907,0,1419539
184,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,456.73,29932178,22.67,9.32,68,44.93,6.14,449542851828707,214329,25688,25687,1,17.98,19,2332.22,1903,173737,172694,16.3,16337,2322.86,151432,16.8,2257675
184,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,304.77,19973701,32.45,5.86,61.69,45.95,5.07,400849735934277,178648,26240,26239,1,19.21,19,1305.91,2376089,141838,80656,10.93,7112,1305.54,156503,5.41,2222893
185,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,281.09,18421644,10.51,4.09,85.4,70.37,3.49,473570081581320,146568,67679,67679,1,19.36,18,1398.76,2132736,116864,116409,9.66,2921,1398.76,91151,7.07,1356150
185,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,206.17,13511568,100,0,0,0,13.69,2352953545177732,131251,0,0,11.41,9.22,8,0,16197936,104204,42099,0,0,0,97168,0,1411682
185,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,458.96,30078264,20.84,9.11,70.05,47.22,5.5,46092556243308.2,198528,27146,27147,1,17.92,19,2286.88,2460,160809,159834,16.09,15699,2278.74,149451,17.71,2224617
185,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,306.28,20072127,29.2,6.14,64.66,47.61,4.57,115242748451987,170692,35481,35481,1,19.02,19,1547.92,889490,136120,77326,11.73,7761,1547.39,158982,5.52,2282871
186,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,282.49,18512965,10.07,4.25,85.68,69.24,3.4,43167704606876.2,129688,75824,75824,1,19.35,18,1431.17,3011273,103226,102853,10.5,3073,1431.15,93283,6.91,1389055
186,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,206.73,13548362,100,0,0,0,13.73,615731103406242,127310,0,0,11.17,9.47,8,0,17168173,101285,41300,0,0,0,97711,0,1418228
186,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,461.22,30226597,22.92,9.39,67.69,44.57,5.91,284381315010110,204651,22801,22800,1,17.88,19,2332.52,1612,166345,165293,16.35,17135,2324.06,151724,18.19,2261214
186,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,307.04,20122194,59.53,3.29,37.18,27.65,9.2,180004980419113,313837,22364,22364,1,19.55,19,788,1977352,250632,142259,6.5,3491,787.83,158887,5.6,2278048
187,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,283.87,18603836,8.97,4.16,86.87,71.47,2.99,266924113172395,123368,69120,69119,1,19.31,18,1424.97,2151066,98263,97854,9.86,3131,1424.96,92848,6.68,1383946
187,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,207.35,13588680,100,0,0,0,13.81,1817732966947535,121143,0,0,10.91,9.7,9,0,18100425,96428,40121,0,0,0,97669,0,1418608
187,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,463.49,30375262,26.76,9.87,63.37,39.89,6.18,109398308208009,210158,11324,11324,1,17.87,19,2341.88,746,170754,169711,17.04,22453,2332.34,152087,17.19,2266649
187,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,309.03,20252653,13.34,7.79,78.87,57.44,2.08,276316631595513,77938,47324,47325,1.01,18.88,18,2078.31,51679,62509,35276,14.74,10370,2077.45,160391,5.91,2301955
188,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,285.24,18693673,10.02,4.13,85.85,70.59,3.35,358974091006123,135280,69046,69047,1,19.35,18,1408.39,2232060,107858,107467,9.78,2940,1408.43,91794,7.05,1370438
188,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,207.95,13628032,100,0,0,0,13.86,1152756279229176,124451,0,0,10.65,9.95,9,0,16947476,98920,41361,0,0,0,97856,0,1419862
188,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,465.75,30523405,22.89,9.3,67.82,44.62,6.14,7709320536970.14,213291,26671,26672,1,17.87,19,2331.81,1953,173344,172241,16.4,15844,2322.02,151535,18.69,2257976
188,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,310.02,20317755,51.31,4.25,44.44,32.45,7.97,104683149819091,272878,25543,25543,1,19.2,19,985.3,2137790,217575,123930,8.23,4571,984.98,159583,5.3,2271234
189,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,286.63,18784514,9.6,4.15,86.25,71.12,3.21,29766502330419.3,130105,68546,68546,1,19.34,18,1424.75,1819760,103460,103051,9.7,2813,1424.64,92820,7.13,1385070
189,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,208.52,13665267,100,0,0,0,14.05,361800833951272,129191,0,0,10.4,10.21,9,0,18819811,102554,42976,0,0,0,97691,0,1416795
189,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,468.02,30672388,24.25,9.76,65.98,42.7,6.04,167321529874401,208730,18562,18562,1,17.84,18,2345.14,1288,169296,168259,16.63,19058,2336.09,152380,17.16,2267707
189,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,311.77,20432090,18.55,7.47,73.99,54.38,3.01,444011961742943,115224,35080,35080,1.07,18.7,18,1952.21,26711,92969,52557,13.8,10478,1951.31,157084,5.12,2272305
190,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,288.02,18875388,9.32,4.09,86.59,71.52,3.14,73868352655615.9,128549,67734,67734,1,19.33,18,1425.1,1750588,102467,102068,9.68,2961,1425.05,92845,7.94,1380894
190,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,209.1,13703839,100,0,0,0,13.84,701125472017665,127092,0,0,10.15,10.46,9,0,16353621,100841,42430,0,0,0,97868,0,1416973
190,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,470.29,30821044,27.73,9.93,62.34,38.93,6.63,346965008851780,216681,13683,13682,1,17.86,19,2332.45,948,176320,175214,16.91,21917,2323.11,152023,18.3,2261999
190,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,312.46,20477069,68.8,2.53,28.66,21.41,10.76,530506317107889,335061,15073,15073,1,19.38,19,545.28,3386267,267386,152834,4.99,2048,544.98,159709,5.55,2266150
191,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,289.4,18966391,10.22,4.18,85.59,69.74,3.45,366130896357745,135451,72861,72860,1,19.35,19,1427.16,2523087,107863,107473,10.15,2917,1427.03,92990,7.65,1384561
191,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,209.69,13742349,100,0,0,0,14,151417484248987,130110,0,0,9.9,10.73,10,0,16235166,103402,44538,0,0,0,98289,0,1423091
191,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,472.56,30969391,22.4,9.67,67.93,44.86,6.12,60953357980207.9,211550,23960,23960,1,17.86,19,2329.16,1721,171994,170918,16.35,16908,2320.36,151753,18.8,2259549
191,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,313.56,20549687,44.23,4.91,50.86,37.72,7,59131198912870.7,245401,24446,24446,1,19.57,18,1140.7,1885369,195387,111330,9.19,5956,1140.23,157693,5.71,2257216
192,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,290.78,19056518,9.71,4.06,86.22,70.92,3.26,486033362289969,131922,70103,70104,1,19.36,18,1414.75,2222526,105082,104666,9.78,3244,1414.66,92080,7.61,1376584
192,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,210.3,13781993,100,0,0,0,14.03,706626149404295,127210,0,0,9.64,10.99,10,0,16424806,100854,43663,0,0,0,97849,0,1420225
192,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,474.83,31118219,24.29,9.47,66.24,43.38,6.62,349561659471075,231657,22161,22162,0.99,17.94,19,2332.25,1521,187844,186679,16.29,16740,2322.3,152195,17.9,2264828
192,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,315.9,20702814,1.64,9.19,89.17,65.4,0.33,167792603258554,9208,40610,40610,1,18.57,19,2393.3,8966,7346,4206,16.88,13520,2391.91,159644,5.35,2293932
193,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,292.16,19146714,9.02,4.12,86.86,71.7,3.04,270105220190561,122908,67272,67272,1,19.32,18,1414.47,2102160,98178,97800,9.72,2992,1414.33,92169,7.91,1379178
193,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,210.85,13817948,100,0,0,0,13.89,1584128916843230,135614,0,0,9.4,11.27,10,0,16128558,107819,46544,0,0,0,98090,0,1422265
193,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,477.08,31266238,21.65,9.43,68.92,46.07,6.14,76780835796084,211377,21373,21373,1,17.93,19,2334.82,1618,171590,170508,16.44,17302,2324.81,151451,17.79,2257437
193,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,316.53,20743822,55.14,3.73,41.13,31.13,8.95,447236004242183,332066,21033,21033,1.14,19.09,18,973.88,230230,266603,151582,7.07,4585,973.42,156273,5.38,2270331
194,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,293.53,19237006,9.92,4.11,85.97,70.88,3.32,367739720474810,134782,68056,68056,1,19.35,18,1417.56,1841757,107506,107069,9.67,3234,1417.45,92270,8.1,1377739
194,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,211.47,13858719,100,0,0,0,14.07,758795818669150,126684,0,0,9.14,11.53,10,0,16691561,100654,44022,0,0,0,98359,0,1420942
194,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,479.35,31414711,24.33,9.38,66.29,43.53,6.38,280444838133124,218959,20569,20569,0.99,17.96,19,2330.75,1466,178005,176895,16.44,17738,2321.64,151880,18.41,2260724
194,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,317.98,20838874,38.66,5.64,55.7,41.04,6.27,408785368353639,193436,21027,21027,1,19.11,19,1155.27,3294772,153881,87855,10.45,6499,1154.67,162637,5.35,2290493
195,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,294.92,19327825,10.28,4.14,85.58,69.71,3.45,361266730403062,135409,73242,73242,1,19.37,18,1424.33,2614229,107996,107562,10.15,3050,1424.13,92827,7.77,1383191
195,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,212.07,13898233,100,0,0,0,14.17,153547644268011,130217,0,0,8.88,11.8,11,0,16852084,103415,45674,0,0,0,98152,0,1420038
195,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,481.59,31561627,22.84,9.42,67.74,45.16,6.29,243496440447170,221013,23328,23326,1,18,19,2319.35,2014,178937,177814,16.3,17049,2309.46,150327,18.36,2236632
195,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,318.93,20901543,48.05,4.7,47.26,34.66,7.49,344684824278045,279174,25592,25592,1.08,19.39,18,1174,797549,223238,127146,8.8,5793,1173.47,159525,5.88,2300631
196,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,296.31,19419203,9.44,4.13,86.43,71.04,3.17,107626380776962,127614,70120,70120,1,19.35,18,1433.43,2068290,101757,101350,9.85,3077,1433.27,93378,7.72,1387901
196,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,212.77,13944175,100,0,0,0,14.08,533769564036617,113960,0,0,8.57,12.04,11,0,16828066,90346,39994,0,0,0,97330,0,1413564
196,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,483.85,31709614,22.03,9.43,68.54,45.91,6.08,158048486417578,208961,24280,24280,1,17.97,19,2324.45,1780,169540,168417,16.27,17248,2314.54,151363,18.47,2255706
196,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,320.91,21030952,13.55,7.65,78.79,58.68,2.27,221805759997710,80785,34739,34738,1,18.82,19,1831.91,1441305,64349,36951,14.18,9399,1830.99,159463,5.8,2267707
197,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,297.7,19510321,9.45,4.09,86.45,71.41,3.19,465953104609765,131984,67404,67404,1,19.35,19,1428.64,1704674,105231,104828,9.67,3226,1428.34,93090,8.18,1387905
197,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,213.39,13984652,100,0,0,0,14.16,468531663272339,128340,0,0,8.31,12.31,11,0,16455186,101958,45509,0,0,0,97819,0,1420219
197,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,486.12,31858239,22.55,9.48,67.97,45.02,6.17,45493458454219.2,212546,22445,22447,1,17.96,19,2338.15,1601,172388,171296,16.41,16865,2327.71,152039,19.21,2263567
197,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,321.42,21064439,70.05,2.62,27.33,20.35,10.7,444237113429175,364321,12926,12927,1.03,19.58,18,606.24,1832065,291087,166232,4.85,3144,605.81,158213,5.54,2272542
198,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,299.07,19599886,9.29,4.11,86.6,71.4,3.12,155743753943886,126484,68154,68153,1,19.33,18,1406.73,2178275,100712,100325,9.73,2957,1406.53,91522,8.24,1368640
